          31      121061  926012842819OCT201119OCT2011  1243680376 1220200100190   1             63.50       29.95 .                                            
          10      121053  926012939501NOV201101NOV2011  1243797399 1240300100028   2           1066.40      251.35 .                                            
          10      121053  926012939501NOV201101NOV2011  1243797399 1240300300065   1            321.50      146.35 .                                            
          41      120128  160010152702NOV201102NOV2011  1243799681 1220100100354   1             17.00        8.45 .                                            
          41      120128  160010152702NOV201102NOV2011  1243799681 1220100800096   3            222.30       35.30 .                                            
          10      120732  926012939503NOV201103NOV2011  1243815198 1230100500092   4            471.20       49.05 .                                            
          10      120732  926012939503NOV201103NOV2011  1243815198 1230100500096   1             35.50       17.25 .                                            
         171      120127  160010155504NOV201104NOV2011  1243817278 1220101400328   1             19.00        8.85 .                                            
         908    99999999  905010002311NOV201115NOV2011  1243887390 2230100700008   1            519.30      253.20 .                                            
          34      121068  926011137918NOV201118NOV2011  1243951648 1230100600030   1             86.30       41.40 .                                            
          90      121028  926011161419NOV201119NOV2011  1243960910 1210200100009   2             69.40       15.50 .                                            
         215      120175  160010272120NOV201120NOV2011  1243963366 1240600100080   2             60.80        9.20 .                                            
         171      120124  160010155523NOV201123NOV2011  1243991721 1240100100354   1             29.90       14.30 .                                            
       70187    99999999  260010003523NOV201128NOV2011  1243992813 2220100100421   1              8.20        4.15 .                                            
        2806    99999999  801010008930NOV201104DEC2011  1244066194 2240100100159   1             31.40       13.90 .                                            
        2806    99999999  801010008930NOV201104DEC2011  1244066194 2240100100605   3            144.60       20.75 .                                            
       14104    99999999  475010000103DEC201106DEC2011  1244086685 3220100100516   2             80.40       20.20 .                                            
       14104    99999999  475010000103DEC201106DEC2011  1244086685 3220100100631   2            114.20       28.65 .                                            
          45      121107  926010484705DEC201105DEC2011  1244107612 1240700100001   5            118.00       12.30 .                                            
          45      121107  926010484705DEC201105DEC2011  1244107612 1240700400031   2            126.00       31.60 .                                            
          45      121109  926010484706DEC201106DEC2011  1244117101 1240700100007   2             45.70        9.30 .                                            
          45      121109  926010484706DEC201106DEC2011  1244117101 1240700100017   2             19.98       11.400.400                                         
          49      121117  926010451006DEC201106DEC2011  1244117109 1240700400003   2             24.80        5.60 .                                            
          31      121121  926012842812DEC201112DEC2011  1244171290 1240800100042   3            760.80      105.30 .                                            
          10      121092  926012939513DEC201113DEC2011  1244181114 1240500200016   3             95.10       14.50 .                                            
          10      121092  926012939513DEC201113DEC2011  1244181114 1240500200122   2             48.20       11.50 .                                            
          89      121118  926011655115DEC201115DEC2011  1244197366 1240700200018   4             75.20       10.30 .                                            
           5      121040  926011457026DEC201126DEC2011  1244296274 1220101400130   2             33.80        5.70 .                                            
