Customer_ID  Employee_ID  Street_ID   Order_Date Delivery_Date  Order_ID     Order_Type  Product_ID    Quantity  Total_Retail_Price  CostPrice_Per_Unit  Discount  Shipping  Profit
52           121030       9260116235  12DEC2008  12DEC2008      1240886449   1           210200200023  1         $19.80              $8.25               .         $6.95     11.55
52           121044       9260116235  14DEC2008  14DEC2008      1240903120   1           220100100592  2         $62.20              $15.65              .         $10.95    30.90
52           121044       9260116235  14DEC2008  14DEC2008      1240903120   1           220100100629  4         $213.20             $26.75              .         $21.32    106.20
16           99999999     3940105865  22DEC2008  23DEC2008      1240961599   2           230100200025  4         $1,103.60           $125.25             .         $110.36   602.60
16           99999999     3940105865  22DEC2008  23DEC2008      1240961599   2           230100600015  1         $78.20              $39.20              .         $10.95    39.00
24           99999999     9260115784  02JAN2009  05JAN2009      1241054779   3           240800200021  2         $195.60             $42.45              .         $17.95    110.70
89           121135       9260116551  03JAN2009  04JAN2009      1241063739   1           240800200035  6         $160.80             $12.15              .         $17.95    87.90
171          120134       1600101555  04JAN2009  04JAN2009      1241066216   1           240200100225  2         $306.20             $77.85              .         $30.62    150.50
53           99999999     1600103258  06JAN2009  09JAN2009      1241086052   3           210200500002  3         $37.80              $5.70               .         $8.95     20.70
53           120131       1600103258  13JAN2009  13JAN2009      1241147641   1           240200200091  2         $362.60             $72.60              .         $36.26    217.40
171          120136       1600101555  23JAN2009  30JAN2009      1241235281   1           240300100001  1         $72.60              $36.25              .         $10.95    36.35
111          120164       1600102072  24JAN2009  24JAN2009      1241244297   1           240500100041  2         $258.20             $51.70              .         $25.82    154.80
111          120164       1600102072  24JAN2009  24JAN2009      1241244297   1           240500200042  2         $81.20              $19.35              .         $10.95    42.50
111          120164       1600102072  24JAN2009  24JAN2009      1241244297   1           240500200101  3         $358.20             $49.75              .         $35.82    208.95
3959         99999999     8010100151  25JAN2009  26JAN2009      1241263172   3           240100400004  1         $102.40             $51.15              .         $12.95    51.25
3959         99999999     8010100151  25JAN2009  26JAN2009      1241263172   3           240100400062  1         $113.20             $54.00              .         $12.95    59.20
27           99999999     9260105670  28JAN2009  02FEB2009      1241286432   3           240800200009  2         $174.40             $34.90              .         $17.95    104.60
2806         99999999     8010100089  29JAN2009  08FEB2009      1241298131   2           240100400058  1         $37.40              $29.65              .         $8.95     7.75
12           121043       9260103713  05FEB2009  05FEB2009      1241359997   1           220100100105  1         $117.60             $58.90              .         $12.95    58.70
171          120124       1600101555  07FEB2009  07FEB2009      1241371145   1           240100400046  2         $656.60             $165.95             .         $65.66    324.70
171          120124       1600101555  07FEB2009  07FEB2009      1241371145   1           240100400085  2         $129.00             $30.95              .         $15.95    67.10
41           120131       1600101527  09FEB2009  09FEB2009      1241390440   1           240200100046  2         $36.20              $9.15               .         $8.95     17.90
18           121042       9260112361  16FEB2009  17FEB2009      1241461856   1           220100100523  1         $29.40              $14.80              .         $6.95     14.60
171          120127       1600101555  28FEB2009  28FEB2009      1241561055   1           220101400088  5         $192.00             $17.50              .         $17.95    104.50
24           99999999     9260115784  06MAR2009  09MAR2009      1241623505   3           240700400017  1         $46.90              $21.95              .         $8.95     24.95
70100        99999999     2600100015  09MAR2009  13MAR2009      1241645664   2           240200200020  1         $150.10             $14.00              .         $17.95    136.10
27           99999999     9260105670  09MAR2009  14MAR2009      1241652707   3           240700400017  3         $140.70             $21.95              .         $15.95    74.85
10           121040       9260129395  13MAR2009  19MAR2009      1241686210   1           220100100235  1         $32.60              $16.40              .         $8.95     16.20
92           121106       9260117676  16MAR2009  16MAR2009      1241715610   1           240700200019  1         $16.90              $8.60               .         $6.95     8.30
31           121025       9260128428  18MAR2009  18MAR2009      1241731828   1           240100100410  1         $22.70              $10.40              .         $6.95     12.30
31           121025       9260128428  18MAR2009  18MAR2009      1241731828   1           240100100665  1         $41.50              $17.25              .         $8.95     24.25
17023        99999999     2600100021  25MAR2009  30MAR2009      1241789227   3           240200100211  1         $121.00             $60.65              .         $15.95    60.35
56           121051       9260111871  05APR2009  09APR2009      1241895594   1           240200100034  2         $24.40              $4.45               .         $6.95     15.50
56           121051       9260111871  05APR2009  09APR2009      1241895594   1           240200100050  1         $13.50              $6.65               .         $6.95     6.85
46966        99999999     2600100011  07APR2009  08APR2009      1241909303   3           240200200081  1         $107.30             $10.75              .         $12.95    96.55
27           99999999     9260105670  09APR2009  14APR2009      1241930625   3           220200100012  1         $58.70              $28.25              .         $8.95     30.45
27           99999999     9260105670  09APR2009  14APR2009      1241930625   3           220200100171  1         $56.30              $31.05              .         $8.95     25.25
27           99999999     9260105670  09APR2009  14APR2009      1241930625   3           220200200014  1         $90.00              $40.90              .         $10.95    49.10
171          120152       1600101555  15APR2009  15APR2009      1241977403   1           240400300035  1         $19.10              $7.70               .         $6.95     11.40
10           121040       9260129395  18APR2009  18APR2009      1242012259   1           220100300037  2         $231.60             $48.70              .         $23.16    134.20
10           121040       9260129395  18APR2009  18APR2009      1242012259   1           220101400032  2         $19.20              $4.85               .         $6.95     9.50
45           121040       9260104847  18APR2009  18APR2009      1242012269   1           220100300019  4         $142.40             $16.70              .         $15.95    75.60
45           121040       9260104847  18APR2009  18APR2009      1242012269   1           220101400216  3         $73.80              $11.30              .         $10.95    39.90
183          120132       1600100760  21APR2009  21APR2009      1242035131   1           240200200061  1         $147.10             $58.85              .         $15.95    88.25
31           99999999     9260128428  25APR2009  29APR2009      1242076538   3           220200200022  1         $57.30              $33.90              .         $8.95     23.40
92           121086       9260117676  01MAY2009  01MAY2009      1242130888   1           240500100017  3         $160.50             $23.75              .         $17.95    89.25
5            99999999     9260114570  02MAY2009  07MAY2009      1242140006   3           240100100159  1         $31.40              $13.90              .         $8.95     17.50
90           99999999     9260111614  02MAY2009  04MAY2009      1242140009   2           240100100434  1         $16.40              $8.05               .         $6.95     8.35
90           99999999     9260111614  02MAY2009  04MAY2009      1242140009   2           240100400128  1         $192.40             $89.90              .         $17.95    102.50
90           121032       9260111614  03MAY2009  03MAY2009      1242149082   1           210200300006  1         $14.30              $7.70               .         $6.95     6.60
90           121032       9260111614  03MAY2009  03MAY2009      1242149082   1           210200900033  4         $56.80              $6.45               .         $8.95     31.00
5            99999999     9260114570  04MAY2009  09MAY2009      1242159212   3           230100200029  2         $446.60             $101.65             .         $44.66    243.30
2550         99999999     8010100009  04MAY2009  09MAY2009      1242161468   3           240100100232  3         $9.60               $1.30               .         $6.95     5.70
2550         99999999     8010100009  04MAY2009  09MAY2009      1242161468   3           240100400080  1         $222.00             $110.95             .         $22.20    111.05
46966        99999999     2600100011  05MAY2009  06MAY2009      1242162201   3           240200100053  2         $174.40             $44.95              .         $17.95    84.50
1033         99999999     9050100001  06MAY2009  10MAY2009      1242173926   3           230100600026  3         $355.80             $59.40              .         $35.58    177.60
41           120136       1600101527  08MAY2009  08MAY2009      1242185055   1           240300100049  1         $19.90              $8.90               .         $6.95     11.00
70079        99999999     2600100039  11MAY2009  14MAY2009      1242214574   3           240200100230  2         $29.40              $6.65               .         $6.95     16.10
171          120127       1600101555  13MAY2009  13MAY2009      1242229985   1           220100100189  2         $189.40             $47.45              .         $17.95    94.50
70187        99999999     2600100035  16MAY2009  21MAY2009      1242259863   2           240200100157  2         $706.20             $196.15             .         $70.62    313.90
10           121105       9260129395  16MAY2009  16MAY2009      1242265757   1           240700100004  3         $79.80              $13.75              .         $10.95    38.55
27           99999999     9260105670  05JUN2009  10JUN2009      1242449327   3           240100100679  2         $91.60              $19.50              .         $12.95    52.60
10           121071       9260129395  06JUN2009  06JUN2009      1242458099   1           230100400007  1         $12.20              $4.90               .         $6.95     7.30
34           99999999     9260111379  07JUN2009  13JUN2009      1242467585   3           240100100690  2         $403.00             $86.10              .         $40.30    230.80
34           99999999     9260111379  07JUN2009  13JUN2009      1242467585   3           240100100737  5         $239.50             $20.65              .         $23.95    136.25
31           99999999     9260128428  08JUN2009  12JUN2009      1242477751   3           220200200036  2         $120.40             $27.40              .         $15.95    65.60
31           99999999     9260128428  08JUN2009  12JUN2009      1242477751   3           220200200077  2         $277.60             $63.15              .         $27.76    151.30
5            121056       9260114570  10JUN2009  10JUN2009      1242493791   1           220200100009  2         $126.80             $30.50              .         $15.95    65.80
31           121067       9260128428  11JUN2009  11JUN2009      1242502670   1           230100500056  2         $16.00              $3.50               .         $6.95     9.00
31           121067       9260128428  11JUN2009  11JUN2009      1242502670   1           230100500087  2         $195.00             $40.55              .         $17.95    113.90
17023        99999999     2600100021  13JUN2009  18JUN2009      1242515373   3           240200100057  4         $168.00             $20.25              .         $17.95    87.00
70165        99999999     2600100006  15JUN2009  22JUN2009      1242534503   3           240200100118  4         $702.00             $89.55              .         $70.20    343.80
89           99999999     9260116551  17JUN2009  21JUN2009      1242557584   2           240500200083  2         $134.60             $28.00              .         $15.95    78.60
171          120130       1600101555  18JUN2009  18JUN2009      1242559569   1           220100700023  1         $73.99              $44.25              0.30      $10.95    29.74
2806         99999999     8010100089  18JUN2009  22JUN2009      1242568696   2           240100100029  2         $239.00             $51.70              .         $23.90    135.60
2806         99999999     8010100089  18JUN2009  22JUN2009      1242568696   2           240100400098  3         $755.40             $125.85             .         $75.54    377.85
70100        99999999     2600100015  20JUN2009  24JUN2009      1242578860   2           240200100173  4         $1,937.20           $247.70             .         $193.72   946.40
12           121037       9260103713  23JUN2009  23JUN2009      1242610991   1           220101400047  2         $48.40              $11.10              .         $8.95     26.20
45           121109       9260104847  27JUN2009  27JUN2009      1242647539   1           240700200009  2         $56.00              $11.35              .         $8.95     33.30
90           121037       9260111614  28JUN2009  28JUN2009      1242657273   1           220100100410  3         $33.60              $5.70               .         $8.95     16.50
90           99999999     9260111614  02JUL2009  04JUL2009      1242691897   2           240500100062  2         $110.20             $24.05              .         $12.95    62.10
10           121107       9260129395  07JUL2009  07JUL2009      1242736731   1           240700200010  3         $80.70              $10.30              .         $10.95    49.80
24           99999999     9260115784  11JUL2009  14JUL2009      1242773202   3           240600100185  2         $70.20              $15.60              .         $10.95    39.00
27           99999999     9260105670  12JUL2009  17JUL2009      1242782701   3           240500200081  3         $403.50             $56.05              .         $40.35    235.35
10           121105       9260129395  17JUL2009  17JUL2009      1242827683   1           240700300002  1         $21.99              $7.25               .         $6.95     14.74
10           121027       9260129395  18JUL2009  18JUL2009      1242836878   1           210201000067  2         $60.60              $13.50              .         $10.95    33.60
41           120195       1600101527  19JUL2009  19JUL2009      1242838815   1           210200500007  1         $39.40              $17.80              .         $8.95     21.60
41           120195       1600101527  19JUL2009  19JUL2009      1242838815   1           210200600056  1         $50.40              $22.75              .         $8.95     27.65
2806         99999999     8010100089  19JUL2009  23JUL2009      1242848557   2           240100100312  3         $54.30              $7.70               .         $8.95     31.20
70165        99999999     2600100006  28JUL2009  29JUL2009      1242923327   3           240200100081  2         $16.60              $3.65               .         $6.95     9.30
171          120124       1600101555  30JUL2009  30JUL2009      1242938120   1           240100200004  1         $35.20              $14.80              .         $8.95     20.40
65           99999999     3940100176  03AUG2009  07AUG2009      1242977743   2           240400200012  2         $351.40             $75.95              .         $35.14    199.50
2806         99999999     8010100089  06AUG2009  10AUG2009      1243012144   2           240100100615  2         $25.80              $5.45               .         $6.95     14.90
2806         99999999     8010100089  06AUG2009  10AUG2009      1243012144   2           240100400083  2         $219.00             $54.70              .         $21.90    109.60
10           120733       9260129395  08AUG2009  08AUG2009      1243026971   1           230100500082  2         $252.20             $58.60              .         $25.22    135.00
41           120143       1600101527  10AUG2009  10AUG2009      1243039354   1           230100600003  1         $17.60              $7.75               .         $6.95     9.85
53           99999999     1600103258  11AUG2009  14AUG2009      1243049938   3           220100300001  2         $180.40             $38.30              .         $17.95    103.80
10           121032       9260129395  17AUG2009  17AUG2009      1243110343   1           210200600067  2         $134.00             $28.90              .         $15.95    76.20
10           121032       9260129395  17AUG2009  17AUG2009      1243110343   1           210200900038  3         $60.90              $9.30               .         $10.95    33.00
171          120159       1600101555  20AUG2009  20AUG2009      1243127549   1           240400300035  1         $19.10              $7.70               .         $6.95     11.40
45           120734       9260104847  22AUG2009  23AUG2009      1243152030   1           230100400010  1         $40.20              $16.85              .         $8.95     23.35
90           121089       9260111614  22AUG2009  22AUG2009      1243152039   1           240500200003  2         $47.60              $11.40              .         $8.95     24.80
70201        99999999     2600100012  24AUG2009  29AUG2009      1243165497   3           240200100052  2         $201.20             $51.90              .         $20.12    97.40
70201        99999999     2600100012  24AUG2009  29AUG2009      1243165497   3           240200100116  3         $658.50             $124.90             .         $65.85    283.80
70201        99999999     2600100012  24AUG2009  29AUG2009      1243165497   3           240200100207  2         $215.80             $53.35              .         $21.58    109.10
10           121061       9260129395  27AUG2009  27AUG2009      1243198099   1           220200200018  3         $199.20             $30.25              .         $17.95    108.45
10           121061       9260129395  27AUG2009  27AUG2009      1243198099   1           220200300154  3         $256.20             $39.80              .         $25.62    136.80
171          120141       1600101555  31AUG2009  10SEP2009      1243227745   1           230100500004  2         $6.40               $1.35               .         $6.95     3.70
928          99999999     9050100016  04SEP2009  08SEP2009      1243269405   2           230100600030  1         $86.30              $41.40              .         $10.95    44.90
27           99999999     9260105670  05SEP2009  10SEP2009      1243279343   3           240500200082  2         $78.40              $16.45              .         $10.95    45.50
31           121057       9260128428  06SEP2009  06SEP2009      1243290080   1           220200100137  1         $50.30              $25.25              .         $8.95     25.05
45           121065       9260104847  06SEP2009  06SEP2009      1243290089   1           230100600015  1         $78.20              $39.20              .         $10.95    39.00
5            121026       9260114570  09SEP2009  09SEP2009      1243315613   1           210200500016  1         $52.50              $22.25              .         $8.95     30.25
12           121051       9260103713  18SEP2009  18SEP2009      1243398628   1           240200100053  1         $87.20              $44.95              .         $10.95    42.25
69           121029       9260116402  20SEP2009  20SEP2009      1243417726   1           210200700016  1         $23.50              $9.20               .         $6.95     14.30
24           99999999     9260115784  25SEP2009  28SEP2009      1243462945   3           240600100102  1         $46.10              $19.70              .         $8.95     26.40
41           120195       1600101527  26SEP2009  26SEP2009      1243465031   1           210200600067  2         $134.00             $28.90              .         $15.95    76.20
11           99999999     3940108592  28SEP2009  02OCT2009      1243485097   3           220200100002  2         $78.20              $19.65              .         $10.95    38.90
89           121024       9260116551  01OCT2009  01OCT2009      1243515588   1           240100400098  1         $251.80             $125.85             .         $25.18    125.95
89           121024       9260116551  01OCT2009  01OCT2009      1243515588   1           240100400125  1         $114.20             $44.60              .         $12.95    69.60
31           121060       9260128428  07OCT2009  07OCT2009      1243568955   1           220200300096  1         $172.50             $78.50              .         $17.95    94.00
171          120138       1600101555  16OCT2009  16OCT2009      1243643970   1           220200200035  1         $101.50             $46.25              .         $12.95    55.25
70079        99999999     2600100039  16OCT2009  19OCT2009      1243644877   3           240200100098  1         $14.60              $6.75               .         $6.95     7.85
41           120124       1600101527  18OCT2009  18OCT2009      1243661763   1           240100100463  2         $29.40              $6.05               .         $6.95     17.30
69           121065       9260116402  18OCT2009  18OCT2009      1243670182   1           230100500004  1         $3.20               $1.35               .         $6.95     1.85
31           121061       9260128428  19OCT2009  19OCT2009      1243680376   1           220200100190  1         $63.50              $29.95              .         $10.95    33.55
10           121053       9260129395  01NOV2009  01NOV2009      1243797399   1           240300100028  2         $1,066.40           $251.35             .         $106.64   563.70
10           121053       9260129395  01NOV2009  01NOV2009      1243797399   1           240300300065  1         $321.50             $146.35             .         $32.15    175.15
41           120128       1600101527  02NOV2009  02NOV2009      1243799681   1           220100100354  1         $17.00              $8.45               .         $6.95     8.55
41           120128       1600101527  02NOV2009  02NOV2009      1243799681   1           220100800096  3         $222.30             $35.30              .         $22.23    116.40
10           120732       9260129395  03NOV2009  03NOV2009      1243815198   1           230100500092  4         $471.20             $49.05              .         $47.12    275.00
10           120732       9260129395  03NOV2009  03NOV2009      1243815198   1           230100500096  1         $35.50              $17.25              .         $8.95     18.25
171          120127       1600101555  04NOV2009  04NOV2009      1243817278   1           220101400328  1         $19.00              $8.85               .         $6.95     10.15
908          99999999     9050100023  11NOV2009  15NOV2009      1243887390   2           230100700008  1         $519.30             $253.20             .         $51.93    266.10
34           121068       9260111379  18NOV2009  18NOV2009      1243951648   1           230100600030  1         $86.30              $41.40              .         $10.95    44.90
90           121028       9260111614  19NOV2009  19NOV2009      1243960910   1           210200100009  2         $69.40              $15.50              .         $10.95    38.40
215          120175       1600102721  20NOV2009  20NOV2009      1243963366   1           240600100080  2         $60.80              $9.20               .         $10.95    42.40
171          120124       1600101555  23NOV2009  23NOV2009      1243991721   1           240100100354  1         $29.90              $14.30              .         $6.95     15.60
70187        99999999     2600100035  23NOV2009  28NOV2009      1243992813   2           220100100421  1         $8.20               $4.15               .         $6.95     4.05
2806         99999999     8010100089  30NOV2009  04DEC2009      1244066194   2           240100100159  1         $31.40              $13.90              .         $8.95     17.50
2806         99999999     8010100089  30NOV2009  04DEC2009      1244066194   2           240100100605  3         $144.60             $20.75              .         $15.95    82.35
14104        99999999     4750100001  03DEC2009  06DEC2009      1244086685   3           220100100516  2         $80.40              $20.20              .         $10.95    40.00
14104        99999999     4750100001  03DEC2009  06DEC2009      1244086685   3           220100100631  2         $114.20             $28.65              .         $12.95    56.90
45           121107       9260104847  05DEC2009  05DEC2009      1244107612   1           240700100001  5         $118.00             $12.30              .         $12.95    56.50
45           121107       9260104847  05DEC2009  05DEC2009      1244107612   1           240700400031  2         $126.00             $31.60              .         $15.95    62.80
45           121109       9260104847  06DEC2009  06DEC2009      1244117101   1           240700100007  2         $45.70              $9.30               .         $8.95     27.10
45           121109       9260104847  06DEC2009  06DEC2009      1244117101   1           240700100017  2         $19.98              $11.40              0.40      $6.95     -2.82
49           121117       9260104510  06DEC2009  06DEC2009      1244117109   1           240700400003  2         $24.80              $5.60               .         $6.95     13.60
31           121121       9260128428  12DEC2009  12DEC2009      1244171290   1           240800100042  3         $760.80             $105.30             .         $76.08    444.90
10           121092       9260129395  13DEC2009  13DEC2009      1244181114   1           240500200016  3         $95.10              $14.50              .         $12.95    51.60
10           121092       9260129395  13DEC2009  13DEC2009      1244181114   1           240500200122  2         $48.20              $11.50              .         $8.95     25.20
89           121118       9260116551  15DEC2009  15DEC2009      1244197366   1           240700200018  4         $75.20              $10.30              .         $10.95    34.00
5            121040       9260114570  26DEC2009  26DEC2009      1244296274   1           220101400130  2         $33.80              $5.70               .         $8.95     22.40
